text,label
eli in the er they pricked his finger for blood sugar and he was trying not to cry,0
i dont have a ticket my boyfriend isnt that into them it might rain and im on a budgetboo i 3 tho,2
cleaned four bathrooms this afternoonyes go ahead and feel sorry for melolmine are still waiting for my attention,0
oh okwere supposed to be going to see star trek on sun for daves bdayat least its not shatner,1
no sign yet,1
at the orthodontisssttt,1
whatever i give up my phones about to die anyway next time,0
bill likewise it was a pleasure next time we should spend more time talking ims09,2
its so sad when the dad dies hakuna matana it means no worries for,0
george b shaw apparently wrote 2000 words a day sure practice works the more you do the more it comes as 2nd nature,1
i think ive finally reached the point in my life where i need a nasal hair trimmer,1
school and the guy i like was talking to the girl i cant stand at all ppl are just soooughhhh,0
heading up to the farm dont want to i wanna stay here and talk with my boyfriend stupid mom for making me go up,0
morning world back to the office after longgggggggg weekend,1
listenin do da beach girl5 on itunes,1
internet is getting slow today,0
hmv opens in half an ourbetter go get ready,1
youre such a sappy little fellow thanks for all the well wishes ill need them after today i have one more exam,2
layin n bed with a headache ughhhhwaitin on your call,0
im good im on my laptop using and external internet plug i need to send it away to be fixed,2
cat we all know and yes dont remind me im so effin jealous aust some times,0
driving homeim so tiredhad a bad day,0
rey mysterio is so awesome,2
i wanna see drag me to hell someone take meee oh and follow me and subscribe,1
going to bed goodnight,2
is walking to tesco with rhiannon and hannah to hide all evidence of lastnight,1
milk gran torino bolt bride wars new in town yeah i got through a few i love longhaul,2
loves her david soooooo much 3,2
90 degrees gross skies and thunderstormsperfect match for my mood lol,2
awww dont mean to sound like an overgrown age 37 baby but im still stick not as bad as yesterday but still bad,0
another friday night in man being skint is rubbish,0
attach him to after all mammals mammary glands will produce milk or may be formula,1
no evidence no conviction absolutely hilarious makes my day every time,2
everythings sooo messed up life sucks,0
things that happened today my younger brother ran over one of our dogs yeah i know shes going to have surgery this weekend,1
i cant watch anythgin till tonight,1
work,1
nothing to do just sitting here i can see mrs p and her husband,1
i never thought falling in love can cause so much pain good thing that im so over that phase,1
going to ikea with the roomie so she can shop for her apartment ikea is in like my top ten stores that i love,2
cruising serious eats ny does not bode well for a future in ga missing nyc gastronomical tour,0
brainfreeze,1
choir banquet was more than i couldve ever dreamed im so happy now after party at laurens,2
theres only one more cherry dr pepper left in the fridgethank god im addicted to that stuff but it does sad things to my skin,1
that was,0
time diff and ive just been wrapped up in day to day stuff so i havent been tweeting talk soonmust sleepup in 6hrs,1
10 more days to go for freedom these xams,0
off to bed only one more day left at school before i get to go on holidays yay finally i am getting sick of school lol,1
l unfortunately notmy work ties me down 4 the whole summerbut if theres a eutour this fallill be there i want a rebound,1
someone just sent me a random phone pic of asian cats with the paws in the air like in sushichinese restaurants and i dont know who,1
yummmm make sure u leave some 4 me im home cleaning up working mad hard,0
is going home after an awesome time with the peeps,2
good morning to you its so pretty outside today,2
congrats,2
i wish i could of been at commencement this yr i wonder if theyre really going to protest,2
desktop quadcore win7 boot time 225 laptop dualcore w ssd win7 boot time 0 13 ssd for desktop arrives in 2 days,1
morning thats not mean thats just smart,1
0 have you considered cordoning off a corner of the park with beware swine flu signs might clear it out for you,1
its beginning to get way too hard to please all of my friends at once,0
soooo fed up with this,0
why do so many ppl on 12 mile have ashy elbows,1
home from the beach and only my feet are burned i am proud of myself and the sunscreen,2
is in a good mood,2
was meant to go play cricket but cant get a lift so im now stuck at home watching the apprentice on a lovely day,0
i am waaayyyy hungry oh fyi my work email is down again blah,0
kookie girlrain is my song forrealll,1
so bored i have a headache,0
yer it ispoor little but she well doesnt deserve the stick off everyone cowell once again going against producer,0
i was in there earlier im not at home im ok my ipod,2
just called toyota car wont be ready til 5,0
haha it will be interesting haha,2
zzzz im taking my mom out for breakfast tomorrow shall be quite a treat,2
it was fun at a friends house cuz you know i dont have a yard big enough for a firepit sniffle,2
thx old computer here too slow for both kubuntu and blender really,0
the first officially beautiful day of the year and im stuck inside the office a magners and bbq will make up for it,1
watching the games and making some popcornss,1
i hope they come,2
see most people didnt like deadpool cause it wasnt true to the comics im guessing you like ryan reynolds,1
mmm comfort junk food that sounds good i always preferred wingstop,2
im one tough momma put together a swing set for tammy allll by myself today my hubby would be so proud of me,2
i was awake until 1245am then my mum turned the internet off so i couldnt watch the live chat i was ccrying i was sad,0
writersthey just make me wonderwhy are you foisting all the little pipe dreams stories in your head onto other people i like writing,1
i dont feel well i got a dentist appointment later,0
i know i shouldnt be saying this but itim as hell,0
ooh there you are haha thanks posted it,2
i so want to be a part of windows clubhouse but my wl spaces blog is random and not the place where i share windows stuff,1
imm tired of callin hearin other convos i wanaa call himm,0
